"","Code","Feature","Loading","SHORT_TITLE"
"474","42830",,"-0.000227155310850501","Diastolc hrt failure NOS"
"475","56400",,"-0.000289740191165434","Constipation NOS"
"476","04104",,"-0.00021781705227467","Enterococcus group d"
"477","78791",,"-0.000563711202974197","Diarrhea"
"478","2869",,"-0.000406583742488779","Coagulat defect NEC/NOS"
"479","5853",,"-0.000432458571315044","Chr kidney dis stage III"
"480","78552",,"-0.00201988004167147","Septic shock"
"481","29680",,"-0.000152427933068459","Bipolar disorder NOS"
"482","27652",,"-0.000508359781634346","Hypovolemia"
"483","29410",,"0.724891930725621","Dementia w/o behav dist"
"484","3310",,"0.688735311303437","Alzheimer's disease"
"485","5723",,"-0.000163050203897453","Portal hypertension"
"486","570",,"-0.000232986353447643","Acute necrosis of liver"
"487","00845",,"-0.000451805365369119","Int inf clstrdium dfcile"
"488","2930",,"-0.000537555954314665","Delirium d/t other cond"
"489","5770",,"-0.000513297147317692","Acute pancreatitis"
"490","25040",,"-0.000101901235604213","DMII renl nt st uncntrld"
"491","5722",,"-7.69455936531327e-05","Hepatic encephalopathy"
"492","99662",,"-0.000135201532900215","React-oth vasc dev/graft"
"493","78009",,"-0.000152427933068459","Other alter consciousnes"
"494","79902",,"-0.000451711870726802","Hypoxemia"
"495","36201",,"-0.000169369392606442","Diabetic retinopathy NOS"
"496","28860",,"-0.000319989834768841","Leukocytosis NOS"
"497","78959",,"-9.92088538870783e-05","Ascites NEC"
"498","99731",,"-0.000368229107999162","Ventltr assoc pneumonia"
"499","431","Cluster 6","-0.00496351080005512","Intracerebral hemorrhage"
"500","78039",,"-0.0202741671255226","Convulsions NEC"
"501","3485",,"-0.00288071881223566","Cerebral edema"
"502","1983",,"0.594264183712634","Sec mal neo brain/spine"
"503","3314",,"-0.000693382240249373","Obstructiv hydrocephalus"
"504","1977",,"0.392347527069704","Second malig neo liver"
"505","430",,"-0.0014574992802117","Subarachnoid hemorrhage"
"506","43491",,"-0.000712345743711221","Crbl art ocl NOS w infrc"
"507","30390",,"-0.00129417733059099","Alcoh dep NEC/NOS-unspec"
"508","7843",,"-0.000831793358076157","Aphasia"
"509","1970",,"0.4606230542588","Secondary malig neo lung"
"510","34830",,"-0.00106144490143329","Encephalopathy NOS"
"511","1985",,"0.529398332096304","Secondary malig neo bone"
"512","3484",,"-0.00112164499226566","Compression of brain"
"513","43411",,"-0.0010961476000737","Crbl emblsm w infrct"
"514","34290",,"-0.000658476992945741","Unsp hemiplga unspf side"
"515","30391",,"-0.00305527950428035","Alcoh dep NEC/NOS-contin"
"516","29181",,"-0.00380723952437078","Alcohol withdrawal"
"517","0389","Cluster 7","0.45830322419437","Septicemia NOS"
"518","99592",,"0.529820120672486","Severe sepsis"
"519","51881",,"-0.584708022694562","Acute respiratry failure"
"520","78552",,"0.409103070900541","Septic shock"
"521","5849","Cluster 8","-0.450520597644033","Acute kidney failure NOS"
"522","40390",,"0.632805185847291","Hy kid NOS w cr kid I-IV"
"523","5859",,"0.62975295780428","Chronic kidney dis NOS"
"524","6826","Cluster 9","0.0885018178177076","Cellulitis of leg"
"525","9974",,"0.54990526555135",
"526","5601",,"0.702384690310199","Paralytic ileus"
"527","5185",,"-0.256130672912915",
"528","99859",,"0.361696630303468","Other postop infection"
"529","40391","Cluster 10","0.603802324659293","Hyp kid NOS w cr kid V"
"530","28521",,"0.244695548876236","Anemia in chr kidney dis"
"531","5856",,"0.38447426689604","End stage renal disease"
"532","25060",,"-0.385026349308974","DMII neuro nt st uncntrl"
"533","3572",,"-0.47090565346215","Neuropathy in diabetes"
"534","25040",,"0.160213846521995","DMII renl nt st uncntrld"
"535","36201",,"-0.179054400808136","Diabetic retinopathy NOS"
"536","78039","Cluster 11","-0.241710119528839","Convulsions NEC"
"537","30390",,"0.248663140171","Alcoh dep NEC/NOS-unspec"
"538","30391",,"0.587041186455888","Alcoh dep NEC/NOS-contin"
"539","29181",,"0.731522731186199","Alcohol withdrawal"
"540","4275","Cluster 12","0.539341350011981","Cardiac arrest"
"541","4271",,"-0.227709452737116","Parox ventric tachycard"
"542","78551",,"0.452951003517323","Cardiogenic shock"
"543","42741",,"0.399652342621743","Ventricular fibrillation"
"544","41011",,"0.540714995862903","AMI anterior wall, init"
"545","431","Cluster 13","-0.214266050089624","Intracerebral hemorrhage"
"546","3485",,"-0.124355575353992","Cerebral edema"
"547","7843",,"0.527617681437492","Aphasia"
"548","3484",,"-0.0484194457868213","Compression of brain"
"549","43411",,"0.695301122146257","Crbl emblsm w infrct"
"550","34290",,"0.417680786850133","Unsp hemiplga unspf side"
"551","431","Cluster 14","0.754905843730108","Intracerebral hemorrhage"
"552","78039",,"-0.279942494745692","Convulsions NEC"
"553","3485",,"0.438131708200536","Cerebral edema"
"554","3314",,"0.105457271312296","Obstructiv hydrocephalus"
"555","430",,"0.221672676495843","Subarachnoid hemorrhage"
"556","43491",,"0.108341451514098","Crbl art ocl NOS w infrc"
"557","30390",,"-0.0178697959983213","Alcoh dep NEC/NOS-unspec"
"558","7843",,"0.126508371207857","Aphasia"
"559","3484",,"0.170592226623655","Compression of brain"
"560","43411",,"0.166714300063008","Crbl emblsm w infrct"
"561","34290",,"0.100148493669249","Unsp hemiplga unspf side"
"562","30391",,"-0.042186816419053","Alcoh dep NEC/NOS-contin"
"563","29181",,"-0.0525697615072454","Alcohol withdrawal"
"564","5849","Cluster 15","-0.041933543903018","Acute kidney failure NOS"
"565","2639",,"-0.00252984022148676","Protein-cal malnutr NOS"
"566","0389",,"-0.0118036699262707","Septicemia NOS"
"567","2763",,"-0.0021895787307301","Alkalosis"
"568","5715",,"-0.000833294472118069","Cirrhosis of liver NOS"
"569","40391",,"-0.00200329768413397","Hyp kid NOS w cr kid V"
"570","2859",,"-0.0141857090715609","Anemia NOS"
"571","2767",,"-0.00564886002857109","Hyperpotassemia"
"572","5070",,"-0.00951133665351889","Food/vomit pneumonitis"
"573","5990",,"-0.0174992877669003","Urin tract infection NOS"
"574","28521",,"-0.000811851836871046","Anemia in chr kidney dis"
"575","486",,"-0.0106125253482278","Pneumonia, organism NOS"
"576","2875",,"-0.00710662174581579","Thrombocytopenia NOS"
"577","99592",,"-0.0136455985787755","Severe sepsis"
"578","70703",,"-0.00200075506113958","Pressure ulcer, low back"
"579","5180",,"0.67311953807136","Pulmonary collapse"
"580","40390",,"-0.014999297905795","Hy kid NOS w cr kid I-IV"
"581","07054",,"-0.00101120505278972","Chrnc hpt C wo hpat coma"
"582","5712",,"-0.000995654242484454","Alcohol cirrhosis liver"
"583","2761",,"-0.00625404705224445","Hyposmolality"
"584","0414",,"-0.00268057352137557",
"585","28529",,"-0.00253728198397825","Anemia-other chronic dis"
"586","5856",,"-0.00127561020722561","End stage renal disease"
"587","99591",,"-0.00244814336294963","Sepsis"
"588","7895",,"-0.000269192585675096",
"589","5859",,"-0.0149269513468264","Chronic kidney dis NOS"
"590","2762",,"-0.0115608198285959","Acidosis"
"591","5119",,"0.736380878935783","Pleural effusion NOS"
"592","51881",,"-0.0289886432214012","Acute respiratry failure"
"593","27651",,"-0.00303833664499093","Dehydration"
"594","2760",,"-0.00692084050660946","Hyperosmolality"
"595","49121",,"-0.00192040140897738","Obs chr bronc w(ac) exac"
"596","34982",,"-0.00223332439431283","Toxic encephalopathy"
"597","5845",,"-0.00502799794832185","Ac kidny fail, tubr necr"
"598","25060",,"-0.00189981664121506","DMII neuro nt st uncntrl"
"599","3572",,"-0.00232356668185253","Neuropathy in diabetes"
"600","5761",,"-0.000623165786653049","Cholangitis"
"601","04104",,"-0.00113622196845941","Enterococcus group d"
"602","78791",,"-0.00294054595816624","Diarrhea"
"603","2869",,"-0.0021209054819622","Coagulat defect NEC/NOS"
"604","5853",,"-0.00225587906936277","Chr kidney dis stage III"
"605","78552",,"-0.0105365124219281","Septic shock"
"606","27652",,"-0.0026518105251273","Hypovolemia"
"607","5723",,"-0.000850535904766796","Portal hypertension"
"608","570",,"-0.00121535118749399","Acute necrosis of liver"
"609","00845",,"-0.00235679978330109","Int inf clstrdium dfcile"
"610","2930",,"-0.00280410958733516","Delirium d/t other cond"
"611","5770",,"-0.00267756582434355","Acute pancreatitis"
"612","25040",,"-0.000531558118602497","DMII renl nt st uncntrld"
"613","5722",,"-0.000401379382246866","Hepatic encephalopathy"
"614","79902",,"-0.00235631207737804","Hypoxemia"
"615","36201",,"-0.000883499352573165","Diabetic retinopathy NOS"
"616","78959",,"-0.000517513565053818","Ascites NEC"
"617","99731",,"-0.00192083217344832","Ventltr assoc pneumonia"
"618","4275","Cluster 16","0.582019388811066","Cardiac arrest"
"619","78551",,"-0.442691489163273","Cardiogenic shock"
"620","42741",,"0.431276801202894","Ventricular fibrillation"
"621","41011",,"-0.528467593343807","AMI anterior wall, init"
"622","41071","Cluster 17","-0.00290770763588731","Subendo infarct, initial"
"623","4275",,"-0.000132540352027578","Cardiac arrest"
"624","4280",,"-0.00677337269861162","CHF NOS"
"625","4254",,"-0.000466549184960759","Prim cardiomyopathy NEC"
"626","4019",,"-0.0222684559715763","Hypertension NOS"
"627","9971",,"-0.00201726079499289","Surg compl-heart"
"628","4111",,"-0.00366511921158806","Intermed coronary synd"
"629","41401",,"-0.0177216481824113","Crnry athrscl natve vssl"
"630","25000",,"-0.00789859657658629","DMII wo cmp nt st uncntr"
"631","2720",,"-0.00588373646801535","Pure hypercholesterolem"
"632","2724",,"-0.00877657070264109","Hyperlipidemia NEC/NOS"
"633","45829",,"-0.00126731489810658","Iatrogenc hypotnsion NEC"
"634","4271",,"-0.001023245070692","Parox ventric tachycard"
"635","42731",,"-0.00865977966021302","Atrial fibrillation"
"636","78551",,"-0.000111310370428852","Cardiogenic shock"
"637","60000",,"-0.000915828090175029","BPH w/o urinary obs/LUTS"
"638","4241",,"-0.00235579500845292","Aortic valve disorder"
"639","41041",,"-0.000693651685896566","AMI inferior wall, init"
"640","53081",,"-0.00309907343123683","Esophageal reflux"
"641","412",,"-0.00290604575303161","Old myocardial infarct"
"642","496",,"-0.00150091429051156","Chr airway obstruct NEC"
"643","27801",,"0.267709129402921","Morbid obesity"
"644","42741",,"-9.82124997064577e-05","Ventricular fibrillation"
"645","4139",,"-0.00200038887709346","Angina pectoris NEC/NOS"
"646","4439",,"-0.00108623770378125","Periph vascular dis NOS"
"647","43310",,"-0.000603804164126398","Ocl crtd art wo infrct"
"648","41011",,"-0.000132877918403007","AMI anterior wall, init"
"649","4412",,"-0.000269125157231688","Thoracic aortic aneurysm"
"650","4240",,"-0.00164445507985349","Mitral valve disorder"
"651","4168",,"-0.00103505576911138","Chr pulmon heart dis NEC"
"652","3970",,"-0.000146659253970776","Tricuspid valve disease"
"653","49320",,"0.0700267198892327","Chronic obst asthma NOS"
"654","32723",,"0.871171683953162","Obstructive sleep apnea"
"655","42823",,"-0.0005407983171539","Ac on chr syst hrt fail"
"656","27800",,"0.404124351849988","Obesity NOS"
"657","42832",,"-0.000593948848562518","Chr diastolic hrt fail"
"658","42833",,"-0.00053503127972548","Ac on chr diast hrt fail"
"659","42822",,"-0.00048590576744697","Chr systolic hrt failure"
"660","431","Cluster 18","0.226977739140852","Intracerebral hemorrhage"
"661","78039",,"0.927122918129606","Convulsions NEC"
"662","3051",,"-0.0373100885924277","Tobacco use disorder"
"663","3485",,"0.131733176261954","Cerebral edema"
"664","1983",,"0.0129771080081506","Sec mal neo brain/spine"
"665","30500",,"-0.00211982511337801","Alcohol abuse-unspec"
"666","3314",,"0.031707865579838","Obstructiv hydrocephalus"
"667","1977",,"0.00856779926346098","Second malig neo liver"
"668","430",,"0.066650382108204","Subarachnoid hemorrhage"
"669","43491",,"0.0325750528018165","Crbl art ocl NOS w infrc"
"670","30390",,"0.0591817881290042","Alcoh dep NEC/NOS-unspec"
"671","7843",,"0.0380373053376668","Aphasia"
"672","07070",,"-0.000971298345090827","Hpt C w/o hepat coma NOS"
"673","1970",,"0.0100587504513838","Secondary malig neo lung"
"674","34830",,"0.0485391033998025","Encephalopathy NOS"
"675","1985",,"0.0115606148296338","Secondary malig neo bone"
"676","3484",,"0.0512920097726576","Compression of brain"
"677","43411",,"0.0501260325708641","Crbl emblsm w infrct"
"678","34290",,"0.0301116740057121","Unsp hemiplga unspf side"
"679","30391",,"0.139715709758753","Alcoh dep NEC/NOS-contin"
"680","29181",,"0.17410229460965","Alcohol withdrawal"
"681","5849","Cluster 19","-0.0234578777770693","Acute kidney failure NOS"
"682","2639",,"-0.00141520790249448","Protein-cal malnutr NOS"
"683","0389",,"-0.0066030442619327","Septicemia NOS"
"684","7907",,"0.922324530493934","Bacteremia"
"685","2763",,"-0.0012248635690684","Alkalosis"
"686","5715",,"-0.000466149961578762","Cirrhosis of liver NOS"
"687","04111",,"0.254078098681768","Mth sus Stph aur els/NOS"
"688","40391",,"-0.00112065682629124","Hyp kid NOS w cr kid V"
"689","2859",,"-0.00793557134954651","Anemia NOS"
"690","2767",,"-0.00316000642436653","Hyperpotassemia"
"691","5070",,"-0.00532069918132409","Food/vomit pneumonitis"
"692","5990",,"-0.00978920728882558","Urin tract infection NOS"
"693","28521",,"-0.000454154821888058","Anemia in chr kidney dis"
"694","486",,"-0.00593671078935118","Pneumonia, organism NOS"
"695","2875",,"-0.0039754871352338","Thrombocytopenia NOS"
"696","99592",,"-0.00763343027711112","Severe sepsis"
"697","70703",,"-0.00111923446762837","Pressure ulcer, low back"
"698","48241",,"0.103860473408723","Meth sus pneum d/t Staph"
"699","5180",,"-0.00176037402472413","Pulmonary collapse"
"700","40390",,"-0.0083906978582525","Hy kid NOS w cr kid I-IV"
"701","07054",,"-0.000565674215152345","Chrnc hpt C wo hpat coma"
"702","5712",,"-0.000556974997926181","Alcohol cirrhosis liver"
"703","2761",,"-0.00349855170130355","Hyposmolality"
"704","0414",,"-0.00149952902102202",
"705","28529",,"-0.00141937086938741","Anemia-other chronic dis"
"706","5856",,"-0.000713584055797553","End stage renal disease"
"707","99591",,"-0.00136950618630358","Sepsis"
"708","7895",,"-0.000150587958600971",
"709","5859",,"-0.00835022675612476","Chronic kidney dis NOS"
"710","2762",,"-0.0064671924502523","Acidosis"
"711","5119",,"-0.00192581807281406","Pleural effusion NOS"
"712","51881",,"-0.0162164221364977","Acute respiratry failure"
"713","27651",,"-0.00169966387359544","Dehydration"
"714","2760",,"-0.00387155998772979","Hyperosmolality"
"715","49121",,"-0.00107428414919782","Obs chr bronc w(ac) exac"
"716","34982",,"-0.0012493351575412","Toxic encephalopathy"
"717","5845",,"-0.002812692426089","Ac kidny fail, tubr necr"
"718","25060",,"-0.00106276890576038","DMII neuro nt st uncntrl"
"719","3572",,"-0.0012998172383385","Neuropathy in diabetes"
"720","5761",,"-0.00034860270555636","Cholangitis"
"721","04104",,"-0.000635609432996759","Enterococcus group d"
"722","78791",,"-0.00164495917263874","Diarrhea"
"723","2869",,"-0.00118644733885716","Coagulat defect NEC/NOS"
"724","5853",,"-0.00126195237901541","Chr kidney dis stage III"
"725","78552",,"-0.00589418869919015","Septic shock"
"726","27652",,"-0.00148343882716541","Hypovolemia"
"727","5723",,"-0.000475794923156796","Portal hypertension"
"728","570",,"-0.000679874796138997","Acute necrosis of liver"
"729","00845",,"-0.00131840803604776","Int inf clstrdium dfcile"
"730","2930",,"-0.00156863584259289","Delirium d/t other cond"
"731","5770",,"-0.00149784649713301","Acute pancreatitis"
"732","25040",,"-0.000297356822653114","DMII renl nt st uncntrld"
"733","5722",,"-0.000224534051134775","Hepatic encephalopathy"
"734","99662",,"0.269280146259107","React-oth vasc dev/graft"
"735","79902",,"-0.00131813521040821","Hypoxemia"
"736","36201",,"-0.000494234874989652","Diabetic retinopathy NOS"
"737","78959",,"-0.000289500214555778","Ascites NEC"
"738","99731",,"-0.00107452512144508","Ventltr assoc pneumonia"
"739","5849","Cluster 20","-0.00990488373839211","Acute kidney failure NOS"
"740","2639",,"-0.000597559160000571","Protein-cal malnutr NOS"
"741","78559",,"-0.000218977679170009","Shock w/o trauma NEC"
"742","0389",,"-0.00278807769208488","Septicemia NOS"
"743","7907",,"-0.000570584751329681","Bacteremia"
"744","2763",,"-0.000517187929884862","Alkalosis"
"745","5715",,"-0.000196827744520307","Cirrhosis of liver NOS"
"746","04111",,"-0.000157182297511936","Mth sus Stph aur els/NOS"
"747","40391",,"-0.000473187544096627","Hyp kid NOS w cr kid V"
"748","2859",,"-0.00335072560109457","Anemia NOS"
"749","2767",,"-0.00133428507656898","Hyperpotassemia"
"750","5070",,"-0.00224661869666188","Food/vomit pneumonitis"
"751","2765",,"-0.000374629862375183",
"752","2948",,"-0.000446599399353371","Mental disor NEC oth dis"
"753","73300",,"-0.000122863138009135","Osteoporosis NOS"
"754","5990",,"-0.0041334071653157","Urin tract infection NOS"
"755","28521",,"-0.000191762901690478","Anemia in chr kidney dis"
"756","486",,"-0.00250672421076652","Pneumonia, organism NOS"
"757","2875",,"-0.00167861467487294","Thrombocytopenia NOS"
"758","2449",,"-0.00128914506544617","Hypothyroidism NOS"
"759","99592",,"-0.0032231491756606","Severe sepsis"
"760","70703",,"-0.000472586965590593","Pressure ulcer, low back"
"761","48241",,"-6.4252007220455e-05","Meth sus pneum d/t Staph"
"762","5180",,"-0.000743302536430741","Pulmonary collapse"
"763","2809",,"-0.00034336318208594","Iron defic anemia NOS"
"764","311",,"-0.000951154973145079","Depressive disorder NEC"
"765","40390",,"-0.00354289878904595","Hy kid NOS w cr kid I-IV"
"766","07054",,"-0.000238850990193461","Chrnc hpt C wo hpat coma"
"767","5712",,"-0.000235177821799498","Alcohol cirrhosis liver"
"768","2761",,"-0.00147723285897753","Hyposmolality"
"769","4589",,"-0.000554582542174543","Hypotension NOS"
"770","0414",,"-0.000633163014860915",
"771","28529",,"-0.000599316936363509","Anemia-other chronic dis"
"772","5856",,"-0.000301304626847114","End stage renal disease"
"773","6930",,"-0.000351638950143246","Drug dermatitis NOS"
"774","99591",,"-0.000578262010027423","Sepsis"
"775","7895",,"-6.3584448538753e-05",
"776","1120",,"-0.000235970492121577","Thrush"
"777","2768",,"-0.000636410486133142","Hypopotassemia"
"778","5859",,"-0.00352581022011617","Chronic kidney dis NOS"
"779","2762",,"-0.00273071545270704","Acidosis"
"780","30000",,"-0.00012792648516238","Anxiety state NOS"
"781","5119",,"-0.000813159838830944","Pleural effusion NOS"
"782","51881",,"-0.00684724242496096","Acute respiratry failure"
"783","27651",,"-0.000717668206062727","Dehydration"
"784","2760",,"-0.00163473234574357","Hyperosmolality"
"785","49121",,"-0.000453607086750338","Obs chr bronc w(ac) exac"
"786","34982",,"-0.000527520844099026","Toxic encephalopathy"
"787","5845",,"-0.00118763477826204","Ac kidny fail, tubr necr"
"788","25060",,"-0.000448744875916474","DMII neuro nt st uncntrl"
"789","3572",,"-0.000548836461220118","Neuropathy in diabetes"
"790","5761",,"-0.000147194443684925","Cholangitis"
"791","42830",,"-0.00027988654142429","Diastolc hrt failure NOS"
"792","56400",,"-0.00035699970964041","Constipation NOS"
"793","04104",,"-0.00026838052430354","Enterococcus group d"
"794","78791",,"-0.000694569624508632","Diarrhea"
"795","2869",,"-0.000500967012650752","Coagulat defect NEC/NOS"
"796","5853",,"-0.000532848355521468","Chr kidney dis stage III"
"797","78552",,"-0.00248876963007678","Septic shock"
"798","29680",,"0.707012881347749","Bipolar disorder NOS"
"799","27652",,"-0.000626369071223195","Hypovolemia"
"800","5723",,"-0.000200900245195755","Portal hypertension"
"801","570",,"-0.000287071186763645","Acute necrosis of liver"
"802","00845",,"-0.000556686262965362","Int inf clstrdium dfcile"
"803","2930",,"-0.000662342765889304","Delirium d/t other cond"
"804","5770",,"-0.000632452583863444","Acute pancreatitis"
"805","25040",,"-0.000125556317804498","DMII renl nt st uncntrld"
"806","5722",,"-9.4807539408963e-05","Hepatic encephalopathy"
"807","99662",,"-0.000166586857674695","React-oth vasc dev/graft"
"808","78009",,"0.707012881347749","Other alter consciousnes"
"809","79902",,"-0.000556571064725083","Hypoxemia"
"810","36201",,"-0.000208686353588925","Diabetic retinopathy NOS"
"811","28860",,"-0.000394271425171847","Leukocytosis NOS"
"812","78959",,"-0.000122238933746069","Ascites NEC"
"813","99731",,"-0.0004537088351743","Ventltr assoc pneumonia"
"814","431","Cluster 21","-0.211936532929112","Intracerebral hemorrhage"
"815","3485",,"-0.12300357186734","Cerebral edema"
"816","3314",,"0.41504931743636","Obstructiv hydrocephalus"
"817","430",,"0.872439538108574","Subarachnoid hemorrhage"
"818","7843",,"-0.0355166750966205","Aphasia"
"819","3484",,"-0.0478930258065411","Compression of brain"
"820","43411",,"-0.046804314787752","Crbl emblsm w infrct"
"821","34290",,"-0.0281162541032364","Unsp hemiplga unspf side"
"822","41071","Cluster 22","-0.00287078210637406","Subendo infarct, initial"
"823","4275",,"0.115210703083896","Cardiac arrest"
"824","4280",,"-0.00668735635694096","CHF NOS"
"825","4254",,"0.405547886362664","Prim cardiomyopathy NEC"
"826","4019",,"-0.0219856646351832","Hypertension NOS"
"827","9971",,"-0.00199164321841741","Surg compl-heart"
"828","4111",,"-0.00361857516914488","Intermed coronary synd"
"829","41401",,"-0.0174965976185558","Crnry athrscl natve vssl"
"830","25000",,"-0.00779829080395553","DMII wo cmp nt st uncntr"
"831","2720",,"-0.0058090177851889","Pure hypercholesterolem"
"832","2724",,"-0.0086651153704386","Hyperlipidemia NEC/NOS"
"833","4271",,"0.889455793787441","Parox ventric tachycard"
"834","42731",,"-0.00854980747955948","Atrial fibrillation"
"835","78551",,"0.0967565412454057","Cardiogenic shock"
"836","4241",,"-0.0023258783218376","Aortic valve disorder"
"837","53081",,"-0.00305971771127499","Esophageal reflux"
"838","412",,"-0.00286914132808323","Old myocardial infarct"
"839","42741",,"0.0853712169140274","Ventricular fibrillation"
"840","4139",,"-0.00197498556019617","Angina pectoris NEC/NOS"
"841","4439",,"-0.00107244336562484","Periph vascular dis NOS"
"842","43310",,"-0.000596136340784223","Ocl crtd art wo infrct"
"843","41011",,"0.115504132661045","AMI anterior wall, init"
"844","4412",,"-0.000265707485931635","Thoracic aortic aneurysm"
"845","4240",,"-0.00162357183360311","Mitral valve disorder"
"846","42823",,"-0.00053393061698545","Ac on chr syst hrt fail"
"847","42832",,"-0.000586406179737677","Chr diastolic hrt fail"
"848","42833",,"-0.000528236816256669","Ac on chr diast hrt fail"
"849","42822",,"-0.000479735158154936","Chr systolic hrt failure"
"850","5849","Cluster 23","-0.0211149533340556","Acute kidney failure NOS"
"851","2639",,"-0.00127385985651133","Protein-cal malnutr NOS"
"852","78559",,"-0.000466810474407963","Shock w/o trauma NEC"
"853","0389",,"-0.00594354582193716","Septicemia NOS"
"854","6826",,"0.00184339753880254","Cellulitis of leg"
"855","7907",,"-0.00121635656870473","Bacteremia"
"856","2763",,"-0.00110252672246191","Alkalosis"
"857","5715",,"-0.000419591864999353","Cirrhosis of liver NOS"
"858","04111",,"-0.000335076813071503","Mth sus Stph aur els/NOS"
"859","2766",,"-0.000429920254788032",
"860","40391",,"-0.00100872793419366","Hyp kid NOS w cr kid V"
"861","2859",,"-0.00714298285280252","Anemia NOS"
"862","2767",,"-0.00284439150122264","Hyperpotassemia"
"863","5070",,"-0.00478927872273372","Food/vomit pneumonitis"
"864","2765",,"-0.000798625432718079",
"865","99811",,"0.149699821527757","Hemorrhage complic proc"
"866","2948",,"-0.000952048072993787","Mental disor NEC oth dis"
"867","73300",,"-0.000261916191452404","Osteoporosis NOS"
"868","5990",,"-0.00881148145818215","Urin tract infection NOS"
"869","28521",,"-0.000408794775117153","Anemia in chr kidney dis"
"870","5781",,"0.0446627541196323","Blood in stool"
"871","486",,"-0.00534376436207162","Pneumonia, organism NOS"
"872","4538",,"-0.000110793027856316",
"873","2875",,"-0.00357842368087773","Thrombocytopenia NOS"
"874","2449",,"-0.0027481632916312","Hypothyroidism NOS"
"875","42789",,"-0.00122782852628366","Cardiac dysrhythmias NEC"
"876","2851",,"0.976218195596275","Ac posthemorrhag anemia"
"877","99592",,"-0.00687101900741959","Severe sepsis"
"878","9974",,"0.0114539343720586",
"879","5601",,"0.0146299165524184","Paralytic ileus"
"880","41400",,"-0.000581491558890346","Cor ath unsp vsl ntv/gft"
"881","9982",,"0.0320770629135831","Accidental op laceration"
"882","70703",,"-0.00100744763777997","Pressure ulcer, low back"
"883","5185",,"0.0759865441791682",
"884","48241",,"-0.00013697062680511","Meth sus pneum d/t Staph"
"885","78820",,"-0.000696531756381866","Retention urine NOS"
"886","5180",,"-0.00158455149846797","Pulmonary collapse"
"887","2809",,"-0.000731972000668269","Iron defic anemia NOS"
"888","311",,"-0.0020276454930579","Depressive disorder NEC"
"889","40390",,"-0.00755265226466265","Hy kid NOS w cr kid I-IV"
"890","07054",,"-0.000509175841426545","Chrnc hpt C wo hpat coma"
"891","5712",,"-0.000501345484072018","Alcohol cirrhosis liver"
"892","2761",,"-0.00314912357425688","Hyposmolality"
"893","4589",,"-0.00118224350806952","Hypotension NOS"
"894","0414",,"-0.00134975915565955",
"895","28529",,"-0.00127760703485844","Anemia-other chronic dis"
"896","5856",,"-0.000642312752299365","End stage renal disease"
"897","6930",,"-0.000749614050888015","Drug dermatitis NOS"
"898","99591",,"-0.00123272273345919","Sepsis"
"899","7895",,"-0.000135547543931634",
"900","1120",,"-0.000503035276431226","Thrush"
"901","2768",,"-0.00135668202383023","Hypopotassemia"
"902","5859",,"-0.00751622333273086","Chronic kidney dis NOS"
"903","2762",,"-0.00582126260896968","Acidosis"
"904","5533",,"0.0248522973924152","Diaphragmatic hernia"
"905","30000",,"-0.000272710092893215","Anxiety state NOS"
"906","5119",,"-0.00173347133631584","Pleural effusion NOS"
"907","51881",,"-0.0145967593450508","Acute respiratry failure"
"908","99812",,"0.0653603038784462","Hematoma complic proc"
"909","27651",,"-0.00152990495199995","Dehydration"
"910","2760",,"-0.00348487656248351","Hyperosmolality"
"911","49121",,"-0.00096698686442988","Obs chr bronc w(ac) exac"
"912","34982",,"-0.0011245541391585","Toxic encephalopathy"
"913","99859",,"0.00753375122156168","Other postop infection"
"914","5845",,"-0.00253176650864709","Ac kidny fail, tubr necr"
"915","25060",,"-0.000956621739753107","DMII neuro nt st uncntrl"
"916","3572",,"-0.00116999417386117","Neuropathy in diabetes"
"917","5761",,"-0.000313784986429735","Cholangitis"
"918","2874",,"-0.000364419042787668",
"919","42830",,"-0.000596654278545168","Diastolc hrt failure NOS"
"920","41519",,"-0.000428100859011431","Pulm embol/infarct NEC"
"921","56400",,"-0.000761041967621553","Constipation NOS"
"922","79092",,"0.0252711034036706","Abnrml coagultion prfile"
"923","7850",,"0.010758556485694","Tachycardia NOS"
"924","04104",,"-0.000572126073976366","Enterococcus group d"
"925","78791",,"-0.0014806640437289","Diarrhea"
"926","2869",,"-0.00106794742607842","Coagulat defect NEC/NOS"
"927","5853",,"-0.00113591117857891","Chr kidney dis stage III"
"928","78552",,"-0.00530548929056049","Septic shock"
"929","29680",,"-0.000400372670551155","Bipolar disorder NOS"
"930","5789",,"0.0842059194577894","Gastrointest hemorr NOS"
"931","2800",,"-0.00039153511444139","Chr blood loss anemia"
"932","27652",,"-0.00133527601717418","Hypovolemia"
"933","29410",,"-0.000333948247496108","Dementia w/o behav dist"
"934","3310",,"-0.000317291365029041","Alzheimer's disease"
"935","5723",,"-0.000428273507710784","Portal hypertension"
"936","570",,"-0.000611970303959398","Acute necrosis of liver"
"937","00845",,"-0.00118672816104468","Int inf clstrdium dfcile"
"938","2930",,"-0.0014119637304468","Delirium d/t other cond"
"939","5770",,"-0.00134824467878584","Acute pancreatitis"
"940","25040",,"-0.000267657436599875","DMII renl nt st uncntrld"
"941","51889",,"-0.000345462513667091","Other lung disease NEC"
"942","51882",,"-0.000278285589621865","Other pulmonary insuff"
